runtime,inst_num,plan_cpu,plan_gpu,gpu_type,cpu_usage,gpu_wrk_util,net_read,net_write
17427.0,15.0,500.0,50.0,MISC,595.974175035868,33.19185546314884,26.985373433786148,26.7185952411815
17490.0,15.0,500.0,50.0,MISC,371.0320182961692,21.844044558697515,8.693919909704183,8.60502415061261
17420.0,15.0,500.0,50.0,MISC,522.0628768303187,23.8491107286288,19.559287167376198,19.369377100543744
17428.0,15.0,500.0,50.0,MISC,552.5024390243901,26.120412844036693,10.64609425917682,10.535698047743276
17439.0,15.0,500.0,50.0,MISC,500.78319472325785,25.8730659025788,20.66351203883157,20.449559810624457
17440.0,15.0,500.0,50.0,MISC,505.6099799254374,27.06561604584527,22.14259086144847,21.914317010808762
17446.0,15.0,500.0,50.0,MISC,484.49928346231,26.758877434135165,21.138489000104645,20.92506358168236
17547.0,15.0,500.0,50.0,MISC,397.9096608720432,21.23690205011389,17.08231653932269,16.911790640211887
17551.0,15.0,500.0,50.0,MISC,404.86035907666,23.0242027334852,9.032027527399377,8.942819859417897
17584.0,15.0,500.0,50.0,MISC,362.2093287827077,20.62233589087809,16.198489674646407,16.031793287256733
155.0,2.0,1800.0,100.0,MISC,79.7,17.575757575757574,1.1339267943711842,1.1426161437788431
153.0,2.0,1800.0,100.0,MISC,81.43333333333334,16.272727272727273,1.2031785361468792,1.2163807515274077
23583.0,15.0,500.0,50.0,P100,307.11511553953784,20.72457627118645,13.973812384233021,13.825222133711103
23607.0,15.0,500.0,50.0,P100,235.40584621902136,15.368331922099914,10.900414305717225,10.785657681643016
23613.0,15.0,500.0,50.0,P100,276.629049333051,18.14515446466357,13.365507619339212,13.22857570803604
23618.0,15.0,500.0,50.0,P100,268.45140800338766,18.159966144731275,12.522466540312966,12.38778319900179
23620.0,15.0,500.0,50.0,P100,309.9352106711836,19.058400338552687,14.618865966071832,14.46977523769785
23626.0,15.0,500.0,50.0,P100,290.8839474798814,18.199322894625475,13.759927059892274,13.619998366023731
23627.0,15.0,500.0,50.0,P100,290.4393650793652,19.04906937394247,12.60413875943808,12.477910063048515
23630.0,15.0,500.0,50.0,P100,271.8867724867725,17.04780033840947,6.44602970405074,6.3807378579919725
23630.0,15.0,500.0,50.0,P100,298.3303703703704,18.98074888935901,14.121964378752324,13.977515609403586
23726.0,15.0,500.0,50.0,P100,231.2680869014976,15.68219178082192,11.33067339466074,11.211152803616791
23730.0,15.0,500.0,50.0,P100,282.90263435194936,18.027374184038745,13.03126564289795,12.89424599649392
23761.0,15.0,500.0,50.0,P100,231.6627393225332,14.944911690496216,10.825186894158366,10.710574649524949
23792.0,15.0,500.0,50.0,P100,283.91910065139734,19.482461667716866,13.37179829373896,13.232951493679215
23869.0,15.0,500.0,50.0,P100,267.31426775612823,16.226968174204355,6.052393137789469,5.98958537986033
49893.0,8.0,600.0,50.0,MISC,312.3451318560112,17.78019444722863,11.895332775961496,9.768075681485026
49901.0,8.0,600.0,50.0,MISC,367.8942991684201,24.04868276069318,12.992731605781069,12.061734847450563
49905.0,8.0,600.0,50.0,MISC,475.4480512974652,30.266225961538463,16.439959295304437,15.240119279791966
49909.0,8.0,600.0,50.0,MISC,493.42711151187257,24.1973157051282,15.38022597350654,14.26722125362159
49895.0,8.0,600.0,50.0,MISC,467.7277282292815,28.254082757238752,15.582142623855828,14.453866894184786
49918.0,8.0,600.0,50.0,MISC,450.7419613342682,27.053074304025635,13.381364629958753,12.419112623513753
2548.0,10.0,600.0,25.0,MISC,158.237721021611,1.1640625,20.661760805526914,1.4719193756551305
2537.0,10.0,600.0,25.0,MISC,154.53648915187378,0.3025540275049116,20.72480429163651,1.475959004706716
22166.0,15.0,500.0,50.0,P100,303.2294157455448,21.258173618940248,14.657457710939577,14.50860561332221
1333.0,10.0,600.0,25.0,MISC,144.82771535580525,1.278810408921933,16.57842689421442,1.3366560929903277
1335.0,10.0,600.0,25.0,MISC,150.68401486988847,0.7407407407407407,16.45272472155664,1.3267818318734712
1337.0,10.0,600.0,25.0,MISC,150.06319702602232,1.6074074074074074,16.459359127261184,1.3269301096580046
1337.0,10.0,600.0,25.0,MISC,142.38951310861427,0.5407407407407407,16.52577830664126,1.3317576385347165
1338.0,10.0,600.0,25.0,MISC,172.99625468164794,2.214814814814815,16.5184313051705,1.331853506942297
1334.0,10.0,600.0,25.0,MISC,172.71535580524346,3.185185185185185,17.197227628825996,1.3326522816811102
53.0,4.0,600.0,50.0,T4,80.27272727272727,0.7692307692307693,1.8631613818662507,1.56511768166508
63.0,4.0,600.0,50.0,T4,72.18181818181819,0.5714285714285714,1.6758212392528853,1.4041948308547338
65.0,4.0,600.0,50.0,T4,71.38461538461539,0.2666666666666666,2.206541541032493,1.6735341781750321
65.0,4.0,600.0,50.0,T4,59.30769230769231,0.8,2.151681649964303,1.6189733375795186
74.0,4.0,600.0,50.0,T4,50.764705882352935,1.6666666666666667,1.7391781508922577,1.2803667213767767
82.0,4.0,600.0,50.0,T4,62.0,18.63157894736842,1.814348977804184,1.3327843964099884
83.0,4.0,600.0,50.0,T4,70.15789473684211,9.6,1.6231242181225256,1.1647391207516193
64.0,4.0,600.0,50.0,T4,63.0,0.0,1.6237419303506613,1.3716249871067703
65.0,4.0,600.0,50.0,T4,67.23076923076923,0.0,1.4196718498133123,1.1662607197649777
66.0,4.0,600.0,50.0,T4,77.07692307692308,0.0,1.7415205147117376,1.3376080300658941
11532.0,5.0,600.0,25.0,MISC,283.16117850953214,1.4625703158805712,2.0577817632748627,2.2990510080933366
11528.0,5.0,600.0,25.0,MISC,237.36107498916343,2.339540926808142,1.6958500799807634,1.7170225416394802
159.0,6.0,400.0,100.0,MISC,115.16129032258064,34.70588235294117,1.43621392590659,1.0012836615954126
125.0,6.0,400.0,100.0,MISC,117.72,50.14814814814815,1.781539281380588,1.2787895767853177
27.0,3.0,400.0,100.0,MISC,211.0,0.0,3.0758577436208725,1.2485072743147612
27.0,3.0,400.0,100.0,MISC,127.2,0.0,2.939409456319279,1.2618301394912932
29.0,3.0,400.0,100.0,MISC,94.33333333333331,0.0,2.640322448313236,1.1293034166097642
4627.0,8.0,600.0,25.0,MISC,34.47727272727273,0.6530172413793104,1.5910564561631402,1.663335948170901
1845.0,8.0,600.0,25.0,MISC,52.44986449864497,0.8333333333333334,5.25533147519779,5.519668738020649
1845.0,8.0,600.0,25.0,MISC,63.159891598916,1.0566037735849056,2.6382904692126026,2.7665710065903357
1854.0,8.0,600.0,25.0,MISC,60.99191374663073,0.9144385026737968,5.234740952114263,5.491349423448245
5584.0,8.0,600.0,25.0,MISC,61.166517457475386,1.4745308310991958,7.443133757289341,7.790037027561006
5592.0,8.0,600.0,25.0,MISC,60.66756032171583,1.3440285204991087,7.431498949655655,7.7757092240736725
19807.0,8.0,600.0,25.0,MISC,63.55793991416309,1.0370931112793338,9.24305929907634,9.654151513204823
19815.0,8.0,600.0,25.0,MISC,66.7633106232652,0.9440242057488654,9.234343003999054,9.650288114382905
4456.0,8.0,600.0,25.0,MISC,38.28781038374718,1.1393258426966293,3.313503738300184,3.4615872405971704
4463.0,8.0,600.0,25.0,MISC,35.464125560538115,1.0647321428571428,1.6500250522596096,1.7225013000840725
164.0,2.0,1800.0,100.0,P100,86.09375,22.228571428571424,1.17749300164481,1.0595360919833183
73.0,5.0,1600.0,100.0,T4,61.92307692307693,0.25,1.11800719972919,1.5029765529667622
157.0,2.0,1800.0,100.0,P100,90.16666666666669,16.352941176470587,1.2802980859928272,1.2051242990967106
14946.0,8.0,600.0,25.0,MISC,87.62751004016064,3.945168839852893,6.124593447323609,6.3974620255113726
181.0,2.0,1800.0,100.0,P100,89.62962962962963,28.935483870967737,1.2616179912321028,1.0863027563018184
19962.0,10.0,600.0,100.0,MISC,290.8332081141998,17.779474342928665,11.613653975820613,8.380170816914912
19964.0,10.0,600.0,100.0,MISC,353.58226897069875,19.84555694618273,12.068218938547774,9.836976644761762
19964.0,10.0,600.0,100.0,MISC,335.9341347357876,16.857071339173967,10.744194012714052,8.755255712819286
19967.0,10.0,600.0,100.0,MISC,287.80750938673344,16.884384384384383,10.75100038966547,8.762989988607384
19972.0,10.0,600.0,100.0,MISC,235.770655983976,12.682762071553665,8.298292691630683,6.763706386652124
19967.0,10.0,600.0,100.0,MISC,293.97796143250685,11.773273273273276,6.880767290295662,4.538613176020363
19926.0,10.0,600.0,100.0,MISC,312.6367285499247,16.3141925777332,5.2513758929324466,4.281673877757052
2467.0,10.0,1000.0,100.0,MISC,466.7849898580122,27.74596774193548,6.004122528571718,1.735088316862372
2468.0,10.0,1000.0,100.0,MISC,395.6450304259635,25.35483870967742,5.7305672178326,1.6515993600340197
2461.0,10.0,1000.0,100.0,MISC,505.71690427698576,35.20242914979757,4.21998346235716,1.086237624995034
2463.0,10.0,1000.0,100.0,MISC,510.5253549695741,36.18989898989899,7.492755374690938,2.114837069575104
2464.0,10.0,1000.0,100.0,MISC,250.36105476673427,16.830645161290324,3.853276714757535,1.1228541551191562
2468.0,10.0,1000.0,100.0,MISC,240.08924949290065,15.584677419354836,3.4205697876526804,1.010542047590437
2475.0,10.0,1000.0,100.0,MISC,324.1959595959596,16.24547283702213,3.6507867472712885,1.1088718337143113
2466.0,10.0,1000.0,100.0,MISC,523.7991886409736,25.048387096774192,5.175388346840318,1.4866745338533487
2474.0,10.0,1000.0,100.0,MISC,510.22222222222223,26.44176706827309,5.087793408148738,1.4884600874081435
2464.0,10.0,1000.0,100.0,MISC,367.26122448979584,19.06477732793521,3.7745027321764093,1.100964672395937
2466.0,10.0,1000.0,100.0,MISC,529.4482758620691,25.85080645161291,5.320841523873014,1.5231577274904884
164.0,2.0,1800.0,100.0,MISC,92.12121212121212,18.11111111111111,1.2764935294115864,1.1480104212422628
766.0,10.0,1000.0,100.0,MISC,456.1633986928105,30.451612903225808,3.5178600825416813,1.0677843679003656
768.0,10.0,1000.0,100.0,MISC,481.5816993464052,33.574193548387086,3.683714828436162,1.108608951187058
771.0,10.0,1000.0,100.0,MISC,410.1612903225807,27.171974522292995,6.58847766196203,1.7230968195124992
776.0,10.0,1000.0,100.0,MISC,493.4967741935483,31.33333333333333,6.866803533485475,2.056657285482254
780.0,10.0,1000.0,100.0,MISC,466.2307692307692,31.29113924050633,6.839723004540429,2.0105478337965907
142.0,2.0,1800.0,100.0,MISC,86.89285714285714,20.645161290322573,1.2250699179712683,1.0373322246596217
1842.0,16.0,2600.0,100.0,MISC,98.70731707317071,0.0,3.6060900162436047,1.8987507439410716
2002.0,16.0,2600.0,100.0,MISC,105.35910224438902,0.0,3.3330996932622825,1.7598196697087936
2021.0,16.0,2600.0,100.0,MISC,108.21234567901232,0.0,3.3101903991477704,1.752848467864734
158.0,2.0,1800.0,100.0,MISC,90.12903225806453,22.24242424242424,1.2744122038994516,1.1700607353023118
49.0,5.0,600.0,50.0,MISC,58.3,3.3846153846153846,1.2356559527771813,1.0778488884014743
50.0,5.0,600.0,50.0,MISC,57.5,4.285714285714286,2.1068231367639134,1.67084373320852
51.0,5.0,600.0,50.0,MISC,54.54545454545455,1.6666666666666667,2.075277639286859,1.6488062318946635
42.0,5.0,600.0,50.0,MISC,66.33333333333333,5.454545454545454,2.1774753807828975,1.7262678060394065
75436.0,2.0,9000.0,800.0,V100M32,2247.515344336184,562.1599734923791,7.325150282498711,3.906517172764119
75436.0,2.0,9000.0,800.0,V100M32,2253.696692516736,560.1998807078004,7.288495062856462,3.8706612328318
158.0,2.0,1800.0,100.0,MISC,86.45161290322581,14.484848484848484,1.128429907986096,1.0230241679719514
62.0,3.0,1600.0,100.0,MISC,72.15384615384616,0.0,1.3366857845993603,1.7325762251720709
82.0,3.0,1600.0,100.0,MISC,57.88235294117647,0.0,1.1261359737032937,1.4645901322364807
71.0,2.0,1800.0,100.0,MISC,63.85714285714285,0.0,1.8017060731848078,1.9629901324709254
477.0,5.0,200.0,100.0,MISC,767.8953488372093,10.955555555555556,5.782454542567334,2.2916547175910744
540.0,5.0,200.0,100.0,MISC,748.0654205607477,6.1454545454545455,2.9580124291750765,1.4637057982586523
586.0,5.0,200.0,100.0,MISC,615.1709401709403,13.033333333333331,4.469425172845194,1.9162085040295425
610.0,5.0,200.0,100.0,MISC,699.9504132231406,10.774193548387096,2.4897444095611574,1.3323110842108727
146.0,2.0,1800.0,100.0,MISC,85.17241379310343,9.25,1.4315852960853865,1.130162649082415
123.0,2.0,1800.0,100.0,MISC,83.43478260869566,9.346153846153848,1.2592905293460246,1.1006052058052134
188.0,3.0,1000.0,200.0,MISC,67.10810810810811,4.7,1.173683783448324,1.0791198520398722
47.0,5.0,100.0,100.0,T4,536.3333333333334,0.0,1.00216071250347,1.3544802356224792
109.0,2.0,1800.0,100.0,MISC,79.47619047619048,9.208333333333334,1.2497461399435996,1.1570012861490249
1915.0,16.0,1600.0,50.0,T4,1774.9582245430809,0.0,4.395441228663429,10.388101135382973
1954.0,16.0,1600.0,50.0,T4,1722.8337595907929,0.0,4.244785232100693,10.23132833322217
1960.0,16.0,1600.0,50.0,T4,1800.017902813299,0.0,2.120797399044792,5.09889946662927
1972.0,16.0,1600.0,50.0,T4,1749.4962025316454,0.0,2.1458783915369355,5.058281539260742
1989.0,16.0,1600.0,50.0,T4,1759.5642317380352,0.0,4.193396214070611,10.048867079571002
2277.0,16.0,1600.0,50.0,T4,1614.5218340611357,0.0,3.650402036455015,8.759654326996076
2304.0,16.0,1600.0,50.0,T4,1575.702819956616,0.0215982721382289,3.8132290470349632,8.683728447183967
2454.0,16.0,1600.0,50.0,T4,1690.3767820773928,0.0,3.496218984712835,8.157298148522976
1940.0,16.0,1600.0,50.0,T4,1772.3530927835052,0.0,2.1465696602526223,5.15029824100187
1974.0,16.0,1600.0,50.0,T4,1735.4937027707806,0.0,4.249517451841384,10.096042430754752
2045.0,16.0,1600.0,50.0,T4,1675.734793187348,0.0,3.958517182546393,9.77503872590796
2048.0,16.0,1600.0,50.0,T4,1676.2731707317068,0.0,4.107199549115743,9.73980147427638
2850.0,16.0,1600.0,50.0,T4,1299.1786339754815,0.0,1.4592894359073156,3.5058744681369554
2863.0,16.0,1600.0,50.0,T4,1305.0575916230364,0.0,2.900678419818481,6.997963686202032
113.0,2.0,1800.0,100.0,MISC,79.45454545454545,6.16,1.444084928299372,1.4628571973970304
94.0,2.0,1800.0,100.0,MISC,80.6470588235294,8.4,1.5751660288799376,1.4807856189353126
562.0,2.0,100.0,100.0,MISC,1102.2767857142858,50.93913043478261,2.2127927433827828,1.6026007623636518
117.0,2.0,1800.0,100.0,MISC,81.8695652173913,7.2,1.3526482424802253,1.1609092898390914
105.0,2.0,1800.0,100.0,MISC,75.65,6.608695652173912,1.3322073488185804,1.2012693018962939
89.0,10.0,1800.0,100.0,MISC,77.23529411764707,27.05,2.2691293663921814,1.5049100844633012
91.0,10.0,1800.0,100.0,MISC,72.11764705882355,26.65,2.2727451288983938,1.5314513207191516
92.0,10.0,1800.0,100.0,MISC,78.3157894736842,26.47619047619048,3.1917404217476193,1.6224397424269805
88.0,10.0,1800.0,100.0,MISC,76.23529411764707,28.05,2.26906720690784,1.5046036931730449
89.0,10.0,1800.0,100.0,MISC,82.05882352941177,26.8,2.3359572557466373,1.5992477163672447
89.0,10.0,1800.0,100.0,MISC,79.52941176470588,15.7,2.2690171233954888,1.5000137867672103
92.0,10.0,1800.0,100.0,MISC,79.94736842105263,26.380952380952376,3.1273208335042,1.5277663509954105
92.0,10.0,1800.0,100.0,MISC,84.36842105263158,26.1904761904762,3.1910188631577925,1.6225294917821884
93.0,10.0,1800.0,100.0,MISC,86.15789473684212,27.40909090909091,3.04436737946842,1.5437844803799754
259.0,10.0,400.0,20.0,MISC,163.61538461538458,0.0363636363636363,4.028118495031127,2.006632455890732
280.0,10.0,400.0,20.0,MISC,175.6491228070175,0.0,7.493985900991276,3.7256801261520778
281.0,10.0,400.0,20.0,MISC,174.5614035087719,0.0,7.578150115662911,3.7726116892499997
282.0,10.0,400.0,20.0,MISC,177.6491228070175,0.0,3.8318306483694764,1.907685747767081
288.0,10.0,400.0,20.0,MISC,171.52542372881356,0.0,3.815968254641179,1.9002087032121993
403.0,10.0,400.0,20.0,MISC,158.91358024691357,0.0,5.638743543800186,2.803662897295812
109.0,2.0,1800.0,100.0,MISC,63.61904761904761,5.739130434782608,1.3886065086722374,1.3498818096518517
90.0,2.0,1800.0,100.0,MISC,80.27777777777777,11.333333333333336,1.6137252717532895,1.6098380610346794
22994.0,8.0,600.0,100.0,MISC,452.5862143944336,34.78917626602912,13.741868105843457,11.707534158257992
23008.0,8.0,600.0,100.0,MISC,326.6074299369976,24.657688966116424,10.117135598171782,8.624879198075247
23012.0,8.0,600.0,100.0,MISC,387.0995003258744,28.79114198871038,10.380851835617278,8.845038332397635
22965.0,8.0,600.0,100.0,MISC,450.8350021767523,36.82637075718016,6.880727358013293,5.8626098262309405
1999.0,10.0,600.0,25.0,MISC,247.1804511278196,4.502487562189055,22.896863022953195,21.613654010700383
2323.0,8.0,600.0,25.0,MISC,218.352688172043,6.303418803418803,22.370178399341448,23.092408888216717
2335.0,8.0,600.0,25.0,MISC,271.7408993576017,6.908315565031983,22.236313473124792,22.99271237005474
3677.0,8.0,600.0,25.0,MISC,138.68979591836734,3.2021709633649933,7.126890269895771,7.3490517325044005
3683.0,8.0,600.0,25.0,MISC,143.6336499321574,2.991869918699187,14.216087598645606,14.673721197267643
3683.0,8.0,600.0,25.0,MISC,172.99592944369064,2.914749661705007,14.215956058614966,14.673361447171587
3698.0,8.0,600.0,25.0,MISC,172.77401894451958,3.159029649595688,7.070234113985807,7.310113516261408
15200.0,5.0,600.0,25.0,MISC,197.8872081552121,1.185939553219448,1.4957340632998102,1.4394111670076553
15203.0,5.0,600.0,25.0,MISC,165.30746464978623,1.8061123890897144,1.4889328377905542,1.429386935494412
15225.0,5.0,600.0,25.0,MISC,245.3688013136289,1.2143091565474238,1.6819011479709023,1.879619706758088
88.0,2.0,1800.0,100.0,MISC,74.77777777777777,8.3,1.5897622098299593,1.5746508216993376
2763.0,8.0,600.0,25.0,MISC,181.09764918625683,3.938848920863309,9.435395677264653,9.751166113443285
1146.0,10.0,600.0,25.0,MISC,145.38427947598254,1.4396551724137931,14.530472509722859,1.27444261143008
1160.0,10.0,600.0,25.0,MISC,128.55844155844156,1.94017094017094,14.411086620009963,1.2637332858874444
1149.0,10.0,600.0,25.0,MISC,165.21645021645026,1.6309012875536482,14.47629480990461,1.2690016674116635
1151.0,10.0,600.0,25.0,MISC,146.24242424242425,2.2660944206008584,14.47662108878677,1.2690758536705096
1158.0,10.0,600.0,25.0,MISC,146.6060606060606,1.871794871794872,14.41451136774205,1.2638505205195
104.0,2.0,1800.0,100.0,MISC,78.14285714285714,11.521739130434783,1.803096391558647,1.4561001208424569
2819.0,10.0,600.0,25.0,MISC,148.17939609236234,0.3356890459363957,18.936522706804347,1.3502200845320178
2824.0,10.0,600.0,25.0,MISC,145.2212389380531,1.922398589065256,18.87415967486236,1.3453941274899162
2820.0,10.0,600.0,25.0,MISC,143.84014209591473,2.0176678445229683,18.932480228877573,1.350203835630438
5458.0,4.0,600.0,25.0,T4,131.1906507791017,4.6715462031107045,2.407864142008568,2.64278781497043
24.0,4.0,1800.0,200.0,T4,1901.6,3.75,1.010294584764375,1.0992670266164677
33.0,4.0,600.0,50.0,T4,28.375,0.0,2.6262769751250743,2.5587482415139675
43.0,4.0,600.0,50.0,T4,49.57142857142857,0.0,2.3650082390416753,2.319315194406293
53.0,4.0,600.0,50.0,T4,76.4,0.0,1.804741621017456,1.5185276009142399
52.0,4.0,600.0,50.0,T4,76.77777777777777,0.0,1.4819696648762777,1.1389225153968885
63.0,4.0,600.0,50.0,T4,65.08333333333333,9.6,1.563816299661994,1.2971548112109303
3010.0,8.0,600.0,25.0,P100,101.6855241264559,2.251655629139073,13.691820110836305,14.173472842340134
3020.0,8.0,600.0,25.0,P100,103.69320066334993,2.2409240924092404,13.596402745663235,14.130396728509734
3023.0,8.0,600.0,25.0,P100,93.50909090909092,2.3026315789473686,13.547050831402073,14.02712216065533
12544.0,8.0,600.0,25.0,P100,38.46791550418494,5.048187972919155,3.2843563518780803,3.413136521472169
12556.0,8.0,600.0,25.0,P100,42.67718737514982,5.242122058236936,3.273032150107596,3.4049934578289007
12558.0,8.0,600.0,25.0,P100,25.3624750499002,0.5595854922279793,3.3018040829662927,3.4176955702931764
12564.0,8.0,600.0,25.0,P100,24.65698368483884,0.5604133545310016,3.279281838493992,3.393968836964953
13930.0,8.0,600.0,25.0,P100,23.095855855855856,0.5807844548398705,2.981074892105109,3.085666251878551
13931.0,8.0,600.0,25.0,P100,21.54597701149425,0.5050215208034433,1.472426924854517,1.5318100858062849
13932.0,8.0,600.0,25.0,P100,21.740754039497308,0.4985652797704448,2.9594638965524376,3.07540681798715
13940.0,8.0,600.0,25.0,P100,36.82310728381773,4.650179211469534,2.9575709544925743,3.060859594818449
16193.0,8.0,600.0,25.0,P100,19.60809141445337,0.437037037037037,1.2784477647194004,1.3232929006719905
16193.0,8.0,600.0,25.0,P100,19.53798641136504,0.4319654427645788,1.2737356685308818,1.323635211677499
16215.0,8.0,600.0,25.0,P100,21.655257477644163,0.426502311248074,2.5425006997793647,2.6310247828042943
27.0,2.0,1800.0,100.0,MISC,61.0,23.57142857142857,1.0806992437158311,1.4218690395355225
115.0,2.0,1800.0,100.0,MISC,78.91304347826087,17.192307692307693,1.3789232955486685,1.3255551976186257
119.0,2.0,1800.0,100.0,MISC,86.3913043478261,15.730769230769232,1.3781964152499482,1.282092029573741
94.0,2.0,1800.0,100.0,MISC,78.10526315789474,14.761904761904766,1.51412573877884,1.5011651703844906
93.0,2.0,1800.0,100.0,MISC,82.89473684210526,11.590909090909092,1.5858217451883398,1.5998813088821329
1084.0,8.0,600.0,25.0,P100,240.1813953488372,6.669724770642202,37.37451491423258,38.881238335479885
55219.0,8.0,600.0,50.0,MISC,446.6409490174771,26.09994568169473,8.03172365466297,7.445781137647563
55223.0,8.0,600.0,50.0,MISC,457.1948392937982,24.83128167994207,16.211935820901395,13.694724121272525
55228.0,8.0,600.0,50.0,MISC,408.9984608420101,21.859974656046344,13.255618432491374,12.296951016263675
55243.0,8.0,600.0,50.0,MISC,366.333152321477,20.91756402135553,10.929128985501146,10.149905044068111
55236.0,8.0,600.0,50.0,MISC,435.4839322893092,20.742986425339367,12.234991073081178,11.354373950783257
55266.0,8.0,600.0,50.0,MISC,414.24337283995294,18.123191027496382,9.38489862353801,8.726428645211918
116.0,4.0,1800.0,100.0,V100M32,82.82608695652173,11.076923076923077,1.454013889862432,1.2838693597802409
118.0,4.0,1800.0,100.0,V100M32,78.56521739130434,11.115384615384617,1.2572279095097825,1.0695114436524886
189.0,2.0,1800.0,100.0,V100M32,96.67857142857144,21.03125,1.3633903281297535,1.0121231572702527
133.0,4.0,1800.0,100.0,V100M32,73.14814814814815,11.758620689655173,1.1692502479399405,1.1026611931381687
2025.0,10.0,1000.0,100.0,MISC,227.2945544554456,0.0,5.372716554367513,2.913961678852929
2088.0,10.0,1000.0,100.0,MISC,230.42925659472425,0.0,9.323419294012556,4.875564140017694
2841.0,10.0,1000.0,100.0,MISC,191.61862917398943,0.0,6.847880778026643,3.59091338644234
3171.0,10.0,1000.0,100.0,MISC,174.35387045813587,0.0,3.5108386496523476,1.919593580464834
2047.0,10.0,1000.0,100.0,MISC,238.317848410758,0.0,5.431226453556708,2.975488494820081
93.0,4.0,600.0,50.0,T4,70.26315789473685,11.047619047619047,2.1869327033107933,1.1640545566650955
2864.0,8.0,600.0,25.0,P100,94.7353463587922,3.774250440917108,14.583276142124776,15.162361353386123
111.0,6.0,400.0,100.0,MISC,88.07692307692308,46.58823529411765,2.7747003734111786,1.854266061502344
112.0,6.0,400.0,100.0,MISC,82.61904761904762,34.166666666666664,1.947232214808464,1.3431488114595413
15723.0,8.0,600.0,100.0,MISC,83.9993638676845,2.0699078487448364,6.168206313378835,6.452584556302735
15724.0,8.0,600.0,100.0,MISC,77.01271860095389,2.4936467598475223,12.330375717445929,12.90069997778163
15730.0,8.0,600.0,100.0,MISC,84.53765490943756,1.4567979669631512,6.167408163878654,6.449203733664657
1047.0,8.0,600.0,100.0,MISC,87.67464114832536,1.8497652582159625,8.794149049955637,9.239838737802048
1047.0,8.0,600.0,100.0,MISC,102.23923444976076,1.7440758293838865,8.805008853825044,9.246591743798882
1883.0,8.0,600.0,100.0,MISC,175.05376344086022,4.122340425531915,22.694665915669596,23.743104398983753
1906.0,8.0,600.0,100.0,MISC,178.0524934383202,3.430809399477807,22.179241059836627,23.187761588375288
2746.0,8.0,600.0,100.0,MISC,49.19854280510018,0.8892921960072595,5.389753206782919,5.630903271665193
2751.0,8.0,600.0,100.0,MISC,55.36181818181818,0.7717391304347826,2.693395542296907,2.8141538507644666
2734.0,8.0,600.0,100.0,MISC,45.99267399267399,0.6739526411657559,2.7118792497028004,2.833691647960381
683.0,8.0,600.0,100.0,MISC,164.30147058823533,2.5899280575539567,6.706484128747666,7.050437522413474
72.0,5.0,1600.0,100.0,T4,62.07692307692307,0.0,1.1663789104889422,1.5685581284410812
72.0,5.0,1600.0,100.0,T4,57.84615384615386,0.0,1.137675017118454,1.5378826532293768
74.0,5.0,1600.0,100.0,T4,65.84615384615384,0.0,1.1173019041033352,1.4967599480467684
75.0,5.0,1600.0,100.0,T4,63.76923076923077,0.0,1.0872464140548426,1.409447684445802
635.0,10.0,1000.0,100.0,MISC,496.5354330708661,35.565891472868216,7.825228376242951,2.248175017080689
637.0,10.0,1000.0,100.0,MISC,496.84251968503935,36.18461538461538,8.144034059049973,2.366845834687466
628.0,10.0,1000.0,100.0,MISC,476.752,33.359375,3.841445854467938,1.1244622592547142
632.0,10.0,1000.0,100.0,MISC,479.4566929133858,28.790697674418613,6.6472838536359875,1.9027233341609247
632.0,10.0,1000.0,100.0,MISC,446.2892561983471,27.088,6.810009006023407,1.7742023728489875
635.0,10.0,1000.0,100.0,MISC,407.4094488188977,24.27692307692308,5.973491994649854,1.81514391030064
637.0,10.0,1000.0,100.0,MISC,516.0,35.32307692307692,8.060353507238036,2.3280828230026116
639.0,10.0,1000.0,100.0,MISC,500.046875,34.48854961832061,3.5990010133069577,1.0656484959251953
643.0,10.0,1000.0,100.0,MISC,500.1472868217055,34.803030303030305,7.810106014846858,2.2664045734625113
145.0,2.0,1800.0,100.0,MISC,87.41379310344826,17.6875,1.3276005626627894,1.1209736188704318
59.0,5.0,1800.0,100.0,MISC,54.41666666666666,0.0,1.3806672203354537,1.1877736155875027
59.0,5.0,1800.0,100.0,MISC,55.07692307692307,0.0,1.8861409750054865,1.3380877577206667
748.0,10.0,1000.0,100.0,MISC,445.4635761589402,45.18954248366013,5.5850725429673345,1.646322312037791
750.0,10.0,1000.0,100.0,MISC,296.46,19.34640522875817,4.1347348472805,1.2640601872139936
755.0,10.0,1000.0,100.0,MISC,479.39735099337753,28.48366013071896,6.286510316691092,1.8892382798656344
37850.0,10.0,600.0,100.0,MISC,168.44010038304052,10.51690438457475,6.0898654008943796,4.966764554531878
37852.0,10.0,600.0,100.0,MISC,184.5370492669396,11.01584367573277,6.9211676757081895,4.66404390841034
37856.0,10.0,600.0,100.0,MISC,175.62884691586316,9.273963559545814,6.151762264281413,5.016654531252463
37857.0,10.0,600.0,100.0,MISC,165.580900805706,7.787958806443095,5.147472846200167,4.200885945871326
37862.0,10.0,600.0,100.0,MISC,181.9548395616004,10.067731713757592,6.0501879508643475,3.9550409966936173
37862.0,10.0,600.0,100.0,MISC,161.1008847220388,6.555775577557756,4.3918686528280055,3.581028863177915
37864.0,10.0,600.0,100.0,MISC,169.40314274395882,7.7765016501650175,5.194196605235555,4.238822642997472
